Episode,Agent,Mode,Action,Observation,Next Observation,Reward,Total Reward,Cooperative Reward,Done
7,adversary_0,cooperative,4.0,"[ 0.          1.          0.5479121   1.8058337  -1.2173076  -1.895139
 -0.7804757  -1.0376567  -1.8635385  -1.4110976  -2.9335625  -0.6278797
  1.1994793   0.06246291 -0.0415051   0.69636154]","[-7.7812499e-01 -2.6707489e-28 -1.3156264e+00  3.9473605e-01
  6.4623094e-01 -4.8404136e-01  1.0830629e+00  3.7344092e-01
  1.8635385e+00  1.4110976e+00 -1.0700240e+00  7.8321791e-01
  3.0630178e+00  1.4735606e+00 -4.1505102e-02  6.9636154e-01]",0.0,0.0,-85.50952473881142,False
7,adversary_1,cooperative,1.0,"[-7.7812499e-01 -2.6707489e-28 -1.3156264e+00  3.9473605e-01
  6.4623094e-01 -4.8404136e-01  1.0830629e+00  3.7344092e-01
  1.8635385e+00  1.4110976e+00 -1.0700240e+00  7.8321791e-01
  3.0630178e+00  1.4735606e+00 -4.1505102e-02  6.9636154e-01]","[-0.99992025  0.01262997 -2.3856504   1.177954    1.716255   -1.2672592
  2.153087   -0.409777    2.9335625   0.6278797   1.070024   -0.7832179
  4.133042    0.6903426  -0.0415051   0.69636154]",0.0,0.0,-85.50952473881142,False
7,adversary_2,cooperative,1.0,"[-0.99992025  0.01262997 -2.3856504   1.177954    1.716255   -1.2672592
  2.153087   -0.409777    2.9335625   0.6278797   1.070024   -0.7832179
  4.133042    0.6903426  -0.0415051   0.69636154]","[-0.0415051   0.69636154  1.7473913   1.8682966  -2.416787   -1.9576019
 -1.979955   -1.1001196  -1.1994793  -0.06246291 -3.0630178  -1.4735606
 -4.133042   -0.6903426 ]",-10.136334416040373,-95.64585915485179,-95.64585915485179,False
7,agent_0,cooperative,4.0,"[-0.0415051   0.69636154  1.7473913   1.8682966  -2.416787   -1.9576019
 -1.979955   -1.1001196  -1.1994793  -0.06246291 -3.0630178  -1.4735606
 -4.133042   -0.6903426 ]","[ 0.          1.          0.5479121   1.9058337  -1.2173076  -1.995139
 -0.7804757  -1.1376567  -1.941351   -1.5110976  -3.0335546  -0.7266167
  1.1953288   0.03209907 -0.03112883  0.92227113]",0.0,0.0,-95.64585915485179,True
7,adversary_0,cooperative,,"[ 0.          1.          0.5479121   1.9058337  -1.2173076  -1.995139
 -0.7804757  -1.1376567  -1.941351   -1.5110976  -3.0335546  -0.7266167
  1.1953288   0.03209907 -0.03112883  0.92227113]","[-8.8359374e-01 -2.0030618e-28 -1.3934389e+00  3.9473605e-01
  7.2404349e-01 -4.8404136e-01  1.1608753e+00  3.7344092e-01
  1.9413511e+00  1.5110976e+00 -1.0922035e+00  7.8448093e-01
  3.1366799e+00  1.5431967e+00 -3.1128826e-02  9.2227113e-01]",0.0,0.0,-95.64585915485179,True
7,adversary_1,cooperative,,"[-8.8359374e-01 -2.0030618e-28 -1.3934389e+00  3.9473605e-01
  7.2404349e-01 -4.8404136e-01  1.1608753e+00  3.7344092e-01
  1.9413511e+00  1.5110976e+00 -1.0922035e+00  7.8448093e-01
  3.1366799e+00  1.5431967e+00 -3.1128826e-02  9.2227113e-01]","[-0.9999593   0.00902155 -2.4856424   1.179217    1.816247   -1.2685223
  2.253079   -0.41103998  3.0335546   0.7266167   1.0922035  -0.7844809
  4.2288833   0.75871575 -0.03112883  0.92227113]",0.0,0.0,-95.64585915485179,True
7,adversary_2,cooperative,,"[-0.9999593   0.00902155 -2.4856424   1.179217    1.816247   -1.2685223
  2.253079   -0.41103998  3.0335546   0.7266167   1.0922035  -0.7844809
  4.2288833   0.75871575 -0.03112883  0.92227113]","[-0.03112883  0.92227113  1.7432408   1.9379327  -2.4126363  -2.0272381
 -1.9758044  -1.1697557  -1.1953288  -0.03209907 -3.13668    -1.5431967
 -4.2288833  -0.75871575]",-10.947977204530623,-106.59383635938241,-106.59383635938241,True
8,adversary_0,cooperative,4.0,"[ 0.          0.          0.5479121  -0.12224312 -1.2173076   0.03293781
 -0.7804757   0.8904201   0.16928375  0.51697916 -1.3595574   1.0734879
 -0.02563269  0.69437176  0.          0.        ]","[ 0.          0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.          0.        ]",0.0,0.0,0.0,False
8,adversary_1,cooperative,2.0,"[ 0.          0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.          0.        ]","[ 0.          0.         -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.          0.        ]",0.0,0.0,0.0,False
8,adversary_2,cooperative,0.0,"[ 0.          0.         -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.          0.        ]","[ 0.          0.          0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]",0.0,0.0,0.0,False
8,agent_0,cooperative,2.0,"[ 0.          0.          0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]","[-0.          0.3         0.5479121  -0.12224312 -1.2173076   0.03293781
 -0.7804757   0.8904201   0.16928375  0.51697916 -1.3595574   1.0734879
 -0.02563269  0.69437176  0.4         0.        ]",0.0,0.0,0.0,False
8,adversary_0,cooperative,4.0,"[-0.          0.3         0.5479121  -0.12224312 -1.2173076   0.03293781
 -0.7804757   0.8904201   0.16928375  0.51697916 -1.3595574   1.0734879
 -0.02563269  0.69437176  0.4         0.        ]","[ 0.3        -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.4         0.        ]",0.0,0.0,0.0,False
8,adversary_1,cooperative,4.0,"[ 0.3        -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.4         0.        ]","[-0.          0.         -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.4         0.        ]",0.0,0.0,0.0,False
8,adversary_2,cooperative,3.0,"[-0.          0.         -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.4         0.        ]","[ 0.4         0.          0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]",0.0,0.0,0.0,False
8,agent_0,cooperative,2.0,"[ 0.4         0.          0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]","[-0.          0.525       0.5479121  -0.09224312 -1.2173076   0.00293781
 -0.7804757   0.8604201   0.19928375  0.4869792  -1.3595574   1.0434878
  0.01436731  0.6643717   0.7         0.        ]",0.0,0.0,0.0,False
8,adversary_0,cooperative,4.0,"[-0.          0.525       0.5479121  -0.09224312 -1.2173076   0.00293781
 -0.7804757   0.8604201   0.19928375  0.4869792  -1.3595574   1.0434878
  0.01436731  0.6643717   0.7         0.        ]","[ 0.225       0.3         0.74719584  0.39473605 -1.4165913  -0.48404136
 -0.9797594   0.37344092 -0.19928375 -0.4869792  -1.5588411   0.55650866
 -0.18491644  0.17739256  0.7         0.        ]",0.0,0.0,0.0,False
8,adversary_1,cooperative,4.0,"[ 0.225       0.3         0.74719584  0.39473605 -1.4165913  -0.48404136
 -0.9797594   0.37344092 -0.19928375 -0.4869792  -1.5588411   0.55650866
 -0.18491644  0.17739256  0.7         0.        ]","[-0.         -0.3        -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0434878   1.5588411  -0.55650866
  1.3739247  -0.3791161   0.7         0.        ]",0.0,0.0,0.0,False
8,adversary_2,cooperative,0.0,"[-0.         -0.3        -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0434878   1.5588411  -0.55650866
  1.3739247  -0.3791161   0.7         0.        ]","[ 0.7         0.          0.5622794   0.5721286  -1.2316749  -0.66143394
 -0.79484296  0.19604836 -0.01436731 -0.6643717   0.18491644 -0.17739256
 -1.3739247   0.3791161 ]",0.0,0.0,0.0,False
8,agent_0,cooperative,2.0,"[ 0.7         0.          0.5622794   0.5721286  -1.2316749  -0.66143394
 -0.79484296  0.19604836 -0.01436731 -0.6643717   0.18491644 -0.17739256
 -1.3739247   0.3791161 ]","[-0.          0.69375     0.5479121  -0.03974312 -1.2173076  -0.04956219
 -0.7804757   0.8079201   0.22178374  0.46447918 -1.3595574   0.9609878
  0.08436731  0.6118717   0.925       0.        ]",0.0,0.0,0.0,False
8,adversary_0,cooperative,4.0,"[-0.          0.69375     0.5479121  -0.03974312 -1.2173076  -0.04956219
 -0.7804757   0.8079201   0.22178374  0.46447918 -1.3595574   0.9609878
  0.08436731  0.6118717   0.925       0.        ]","[ 0.16875     0.525       0.7696958   0.42473605 -1.4390913  -0.51404136
 -1.0022594   0.34344092 -0.22178374 -0.46447918 -1.5813411   0.49650866
 -0.13741644  0.14739256  0.925       0.        ]",0.0,0.0,0.0,False
8,adversary_1,cooperative,4.0,"[ 0.16875     0.525       0.7696958   0.42473605 -1.4390913  -0.51404136
 -1.0022594   0.34344092 -0.22178374 -0.46447918 -1.5813411   0.49650866
 -0.13741644  0.14739256  0.925       0.        ]","[-0.         -0.225      -0.8116453   0.9212447   0.14224984 -1.01055
  0.5790818  -0.15306772  1.3595574  -0.9609878   1.5813411  -0.49650866
  1.4439247  -0.3491161   0.925       0.        ]",0.0,0.0,0.0,False
8,adversary_2,cooperative,1.0,"[-0.         -0.225      -0.8116453   0.9212447   0.14224984 -1.01055
  0.5790818  -0.15306772  1.3595574  -0.9609878   1.5813411  -0.49650866
  1.4439247  -0.3491161   0.925       0.        ]","[ 0.925       0.          0.6322794   0.5721286  -1.3016748  -0.66143394
 -0.86484295  0.19604836 -0.08436731 -0.6118717   0.13741644 -0.14739256
 -1.4439247   0.3491161 ]",0.0,0.0,0.0,False
8,agent_0,cooperative,2.0,"[ 0.925       0.          0.6322794   0.5721286  -1.3016748  -0.66143394
 -0.86484295  0.19604836 -0.08436731 -0.6118717   0.13741644 -0.14739256
 -1.4439247   0.3491161 ]","[-0.00000000e+00  8.20312500e-01  5.47912121e-01  2.96318792e-02
 -1.21730757e+00 -1.18937194e-01 -7.80475676e-01  7.38545120e-01
  2.38658741e-01  4.47604179e-01 -1.35955739e+00  8.69112849e-01
  1.76867306e-01  5.42496741e-01  1.09375000e+00  4.31139063e-36]",10.0,10.0,10.0,False
8,adversary_0,cooperative,4.0,"[-0.00000000e+00  8.20312500e-01  5.47912121e-01  2.96318792e-02
 -1.21730757e+00 -1.18937194e-01 -7.80475676e-01  7.38545120e-01
  2.38658741e-01  4.47604179e-01 -1.35955739e+00  8.69112849e-01
  1.76867306e-01  5.42496741e-01  1.09375000e+00  4.31139063e-36]","[ 1.2656251e-01  6.9375002e-01  7.8657085e-01  4.7723606e-01
 -1.4559664e+00 -5.6654137e-01 -1.0191344e+00  2.9094091e-01
 -2.3865874e-01 -4.4760418e-01 -1.5982162e+00  4.2150864e-01
 -6.1791435e-02  9.4892554e-02  1.0937500e+00  4.3113906e-36]",10.0,10.0,20.0,False
8,adversary_1,cooperative,1.0,"[ 1.2656251e-01  6.9375002e-01  7.8657085e-01  4.7723606e-01
 -1.4559664e+00 -5.6654137e-01 -1.0191344e+00  2.9094091e-01
 -2.3865874e-01 -4.4760418e-01 -1.5982162e+00  4.2150864e-01
 -6.1791435e-02  9.4892554e-02  1.0937500e+00  4.3113906e-36]","[-3.0000001e-01 -1.6875000e-01 -8.1164533e-01  8.9874470e-01
  1.4224984e-01 -9.8805004e-01  5.7908177e-01 -1.3056773e-01
  1.3595574e+00 -8.6911285e-01  1.5982162e+00 -4.2150864e-01
  1.5364248e+00 -3.2661608e-01  1.0937500e+00  4.3113906e-36]",10.0,10.0,30.0,False
8,adversary_2,cooperative,1.0,"[-3.0000001e-01 -1.6875000e-01 -8.1164533e-01  8.9874470e-01
  1.4224984e-01 -9.8805004e-01  5.7908177e-01 -1.3056773e-01
  1.3595574e+00 -8.6911285e-01  1.5982162e+00 -4.2150864e-01
  1.5364248e+00 -3.2661608e-01  1.0937500e+00  4.3113906e-36]","[ 1.0937500e+00  4.3113906e-36  7.2477943e-01  5.7212859e-01
 -1.3941748e+00 -6.6143394e-01 -9.5734298e-01  1.9604836e-01
 -1.7686731e-01 -5.4249674e-01  6.1791435e-02 -9.4892554e-02
 -1.5364248e+00  3.2661608e-01]",-10.0,-10.0,20.0,False
8,agent_0,cooperative,2.0,"[ 1.0937500e+00  4.3113906e-36  7.2477943e-01  5.7212859e-01
 -1.3941748e+00 -6.6143394e-01 -9.5734298e-01  1.9604836e-01
 -1.7686731e-01 -5.4249674e-01  6.1791435e-02 -9.4892554e-02
 -1.5364248e+00  3.2661608e-01]","[-0.          0.9152344   0.5479121   0.11166313 -1.2173076  -0.20096844
 -0.7804757   0.65651387  0.251315    0.43494794 -1.3895574   0.7702066
  0.2862423   0.4604655   1.156128    0.09856742]",10.0,20.0,30.0,False
8,adversary_0,cooperative,4.0,"[-0.          0.9152344   0.5479121   0.11166313 -1.2173076  -0.20096844
 -0.7804757   0.65651387  0.251315    0.43494794 -1.3895574   0.7702066
  0.2862423   0.4604655   1.156128    0.09856742]","[-0.14089371  0.4217451   0.7992271   0.5466111  -1.4686226  -0.63591635
 -1.0317906   0.22156592 -0.251315   -0.43494794 -1.6408724   0.33525863
  0.03492732  0.02551755  1.156128    0.09856742]",10.0,20.0,40.0,False
8,adversary_1,cooperative,1.0,"[-0.14089371  0.4217451   0.7992271   0.5466111  -1.4686226  -0.63591635
 -1.0317906   0.22156592 -0.251315   -0.43494794 -1.6408724   0.33525863
  0.03492732  0.02551755  1.156128    0.09856742]","[-0.525      -0.1265625  -0.8416453   0.8818697   0.17224984 -0.971175
  0.60908175 -0.11369272  1.3895574  -0.7702066   1.6408724  -0.33525863
  1.6757997  -0.30974108  1.156128    0.09856742]",10.0,20.0,50.0,False
8,adversary_2,cooperative,1.0,"[-0.525      -0.1265625  -0.8416453   0.8818697   0.17224984 -0.971175
  0.60908175 -0.11369272  1.3895574  -0.7702066   1.6408724  -0.33525863
  1.6757997  -0.30974108  1.156128    0.09856742]","[ 1.156128    0.09856742  0.8341544   0.5721286  -1.5035498  -0.66143394
 -1.066718    0.19604836 -0.2862423  -0.4604655  -0.03492732 -0.02551755
 -1.6757997   0.30974108]",-10.0,-20.0,40.0,False
8,agent_0,cooperative,2.0,"[ 1.156128    0.09856742  0.8341544   0.5721286  -1.5035498  -0.66143394
 -1.066718    0.19604836 -0.2862423  -0.4604655  -0.03492732 -0.02551755
 -1.6757997   0.30974108]","[-0.          0.98642576  0.5479121   0.20318657 -1.2173076  -0.29249188
 -0.7804757   0.5649904   0.23722562  0.385599   -1.4420574   0.6660269
  0.4018551   0.37879878  1.2490284   0.3604554 ]",0.0,20.0,40.0,False
8,adversary_0,cooperative,4.0,"[-0.          0.98642576  0.5479121   0.20318657 -1.2173076  -0.29249188
 -0.7804757   0.5649904   0.23722562  0.385599   -1.4420574   0.6660269
  0.4018551   0.37879878  1.2490284   0.3604554 ]","[-0.98809683 -0.15383336  0.7851377   0.5887856  -1.4545332  -0.6780909
 -1.0177013   0.17939141 -0.23722562 -0.385599   -1.679283    0.28042787
  0.16462949 -0.00680021  1.2490284   0.3604554 ]",0.0,20.0,40.0,False
8,adversary_1,cooperative,1.0,"[-0.98809683 -0.15383336  0.7851377   0.5887856  -1.4545332  -0.6780909
 -1.0177013   0.17939141 -0.23722562 -0.385599   -1.679283    0.28042787
  0.16462949 -0.00680021  1.2490284   0.3604554 ]","[-0.69375    -0.09492187 -0.8941453   0.86921346  0.22474985 -0.95851874
  0.66158175 -0.10103647  1.4420574  -0.6660269   1.679283   -0.28042787
  1.8439125  -0.2872281   1.2490284   0.3604554 ]",0.0,20.0,40.0,False
8,adversary_2,cooperative,1.0,"[-0.69375    -0.09492187 -0.8941453   0.86921346  0.22474985 -0.95851874
  0.66158175 -0.10103647  1.4420574  -0.6660269   1.679283   -0.28042787
  1.8439125  -0.2872281   1.2490284   0.3604554 ]","[ 1.2490284   0.3604554   0.94976723  0.58198535 -1.6191627  -0.67129064
 -1.1823307   0.18619163 -0.4018551  -0.37879878 -0.16462949  0.00680021
 -1.8439125   0.2872281 ]",-0.49767213118630194,-20.497672131186302,39.502327868813694,False
8,agent_0,cooperative,4.0,"[ 1.2490284   0.3604554   0.94976723  0.58198535 -1.6191627  -0.67129064
 -1.1823307   0.18619163 -0.4018551  -0.37879878 -0.16462949  0.00680021
 -1.8439125   0.2872281 ]","[-0.          1.          0.5479121   0.30182916 -1.2173076  -0.39113447
 -0.7804757   0.46634784  0.13841595  0.2715731  -1.5114324   0.55789214
  0.52675796  0.31620175  0.9367713   0.67034155]",0.0,20.0,39.502327868813694,False
8,adversary_0,cooperative,4.0,"[-0.          1.          0.5479121   0.30182916 -1.2173076  -0.39113447
 -0.7804757   0.46634784  0.13841595  0.2715731  -1.5114324   0.55789214
  0.52675796  0.31620175  0.9367713   0.67034155]","[-0.9939151  -0.11014888  0.68632805  0.5734022  -1.3557235  -0.66270757
 -0.9188916   0.19477475 -0.13841595 -0.2715731  -1.6498483   0.28631905
  0.38834202  0.04462866  0.9367713   0.67034155]",0.0,20.0,39.502327868813694,False
8,adversary_1,cooperative,1.0,"[-0.9939151  -0.11014888  0.68632805  0.5734022  -1.3557235  -0.66270757
 -0.9188916   0.19477475 -0.13841595 -0.2715731  -1.6498483   0.28631905
  0.38834202  0.04462866  0.9367713   0.67034155]","[-0.8203125  -0.07119141 -0.9635203   0.85972124  0.29412484 -0.9490266
  0.73095673 -0.09154429  1.5114324  -0.55789214  1.6498483  -0.28631905
  2.0381904  -0.24169038  0.9367713   0.67034155]",0.0,20.0,39.502327868813694,False
8,adversary_2,cooperative,0.0,"[-0.8203125  -0.07119141 -0.9635203   0.85972124  0.29412484 -0.9490266
  0.73095673 -0.09154429  1.5114324  -0.55789214  1.6498483  -0.28631905
  2.0381904  -0.24169038  0.9367713   0.67034155]","[ 0.9367713   0.67034155  1.0746701   0.6180309  -1.7440655  -0.7073362
 -1.3072336   0.1501461  -0.52675796 -0.31620175 -0.38834202 -0.04462866
 -2.0381904   0.24169038]",-1.1610678061896058,-21.65873993737591,38.34126006262409,False
8,agent_0,cooperative,1.0,"[ 0.9367713   0.67034155  1.0746701   0.6180309  -1.7440655  -0.7073362
 -1.3072336   0.1501461  -0.52675796 -0.31620175 -0.38834202 -0.04462866
 -2.0381904   0.24169038]","[-0.          1.          0.5479121   0.40182915 -1.2173076  -0.49113446
 -0.7804757   0.36634785  0.03902443  0.1605582  -1.5934637   0.45077297
  0.62043506  0.2832359   0.30257848  0.5027562 ]",0.0,20.0,38.34126006262409,False
8,adversary_0,cooperative,4.0,"[-0.          1.          0.5479121   0.40182915 -1.2173076  -0.49113446
 -0.7804757   0.36634785  0.03902443  0.1605582  -1.5934637   0.45077297
  0.62043506  0.2832359   0.30257848  0.5027562 ]","[-0.9968924  -0.07877565  0.58693653  0.56238735 -1.256332   -0.6516926
 -0.8195001   0.20578964 -0.03902443 -0.1605582  -1.6324881   0.29021478
  0.58141065  0.1226777   0.30257848  0.5027562 ]",0.0,20.0,38.34126006262409,False
8,adversary_1,cooperative,1.0,"[-0.9968924  -0.07877565  0.58693653  0.56238735 -1.256332   -0.6516926
 -0.8195001   0.20578964 -0.03902443 -0.1605582  -1.6324881   0.29021478
  0.58141065  0.1226777   0.30257848  0.5027562 ]","[-0.6152344  -0.05339355 -1.0455515   0.8526021   0.3761561  -0.94190747
  0.812988   -0.08442514  1.5934637  -0.45077297  1.6324881  -0.29021478
  2.2138987  -0.16753708  0.30257848  0.5027562 ]",0.0,20.0,38.34126006262409,False
8,adversary_2,cooperative,0.0,"[-0.6152344  -0.05339355 -1.0455515   0.8526021   0.3761561  -0.94190747
  0.812988   -0.08442514  1.5934637  -0.45077297  1.6324881  -0.29021478
  2.2138987  -0.16753708  0.30257848  0.5027562 ]","[ 0.30257848  0.5027562   1.1683472   0.68506503 -1.8377427  -0.7743704
 -1.4009107   0.08311193 -0.62043506 -0.2832359  -0.58141065 -0.1226777
 -2.2138987   0.16753708]",-1.400311011194137,-23.059050948570047,36.94094905142995,False
8,agent_0,cooperative,1.0,"[ 0.30257848  0.5027562   1.1683472   0.68506503 -1.8377427  -0.7743704
 -1.4009107   0.08311193 -0.62043506 -0.2832359  -0.58141065 -0.1226777
 -2.2138987   0.16753708]","[-5.4522958e-10  1.0000000e+00  5.4791212e-01  5.0182915e-01
 -1.2173076e+00 -5.9113443e-01 -7.8047568e-01  2.6634783e-01
 -6.0664807e-02  5.2680630e-02 -1.6549871e+00  3.4543362e-01
  6.5069294e-01  2.3351151e-01 -1.7306615e-01  3.7706712e-01]",0.0,20.0,36.94094905142995,False
8,adversary_0,cooperative,4.0,"[-5.4522958e-10  1.0000000e+00  5.4791212e-01  5.0182915e-01
 -1.2173076e+00 -5.9113443e-01 -7.8047568e-01  2.6634783e-01
 -6.0664807e-02  5.2680630e-02 -1.6549871e+00  3.4543362e-01
  6.5069294e-01  2.3351151e-01 -1.7306615e-01  3.7706712e-01]","[-0.9984137  -0.05630404  0.4872473   0.55450976 -1.1566428  -0.6438151
 -0.71981084  0.2136672   0.06066481 -0.05268063 -1.5943223   0.29275298
  0.7113577   0.18083088 -0.17306615  0.37706712]",0.0,20.0,36.94094905142995,False
8,adversary_1,cooperative,1.0,"[-0.9984137  -0.05630404  0.4872473   0.55450976 -1.1566428  -0.6438151
 -0.71981084  0.2136672   0.06066481 -0.05268063 -1.5943223   0.29275298
  0.7113577   0.18083088 -0.17306615  0.37706712]","[-0.46142578 -0.04004516 -1.107075    0.84726274  0.43767953 -0.9365681
  0.8745114  -0.07908579  1.6549871  -0.34543362  1.5943223  -0.29275298
  2.30568    -0.11192211 -0.17306615  0.37706712]",0.0,20.0,36.94094905142995,False
8,adversary_2,cooperative,4.0,"[-0.46142578 -0.04004516 -1.107075    0.84726274  0.43767953 -0.9365681
  0.8745114  -0.07908579  1.6549871  -0.34543362  1.5943223  -0.29275298
  2.30568    -0.11192211 -0.17306615  0.37706712]","[-0.17306615  0.37706712  1.1986051   0.73534065 -1.8680005  -0.824646
 -1.4311686   0.03283632 -0.65069294 -0.23351151 -0.7113577  -0.18083088
 -2.30568     0.11192211]",-1.487668391943279,-24.546719340513327,35.45328065948667,False
8,agent_0,cooperative,4.0,"[-0.17306615  0.37706712  1.1986051   0.73534065 -1.8680005  -0.824646
 -1.4311686   0.03283632 -0.65069294 -0.23351151 -0.7113577  -0.18083088
 -2.30568     0.11192211]","[ 0.52591974  0.59329724  0.5479121   0.6018292  -1.2173076  -0.69113445
 -0.7804757   0.16634783 -0.16050617 -0.05294977 -1.7011297   0.2414291
  0.6333863   0.17121823 -0.1297996   0.68280035]",0.0,20.0,35.45328065948667,False
8,adversary_0,cooperative,4.0,"[ 0.52591974  0.59329724  0.5479121   0.6018292  -1.2173076  -0.69113445
 -0.7804757   0.16634783 -0.16050617 -0.05294977 -1.7011297   0.2414291
  0.6333863   0.17121823 -0.1297996   0.68280035]","[-0.96706367  0.25453472  0.38740593  0.5488794  -1.0568014  -0.63818467
 -0.6199695   0.2192976   0.16050617  0.05294977 -1.5406235   0.29437888
  0.7938925   0.224168   -0.1297996   0.68280035]",0.0,20.0,35.45328065948667,False
8,adversary_1,cooperative,1.0,"[-0.96706367  0.25453472  0.38740593  0.5488794  -1.0568014  -0.63818467
 -0.6199695   0.2192976   0.16050617  0.05294977 -1.5406235   0.29437888
  0.7938925   0.224168   -0.1297996   0.68280035]","[-0.34606934  0.26996613 -1.1532176   0.84325826  0.4838221  -0.93256354
  0.920654   -0.07508127  1.7011297  -0.2414291   1.5406235  -0.29437888
  2.334516   -0.07021088 -0.1297996   0.68280035]",0.0,20.0,35.45328065948667,False
8,adversary_2,cooperative,0.0,"[-0.34606934  0.26996613 -1.1532176   0.84325826  0.4838221  -0.93256354
  0.920654   -0.07508127  1.7011297  -0.2414291   1.5406235  -0.29437888
  2.334516   -0.07021088 -0.1297996   0.68280035]","[-0.1297996   0.68280035  1.1812984   0.7730474  -1.8506938  -0.86235267
 -1.413862   -0.00487039 -0.6333863  -0.17121823 -0.7938925  -0.224168
 -2.334516    0.07021088]",-1.437056360278672,-25.983775700792,34.016224299208005,False
8,agent_0,cooperative,1.0,"[-0.1297996   0.68280035  1.1812984   0.7730474  -1.8506938  -0.86235267
 -1.413862   -0.00487039 -0.6333863  -0.17121823 -0.7938925  -0.224168
 -2.334516    0.07021088]","[ 0.39443982  0.74497294  0.6005041   0.66115886 -1.2698995  -0.7504642
 -0.83306766  0.10701811 -0.3098045  -0.08682603 -1.7883285   0.209096
  0.56781435  0.18016854 -0.4973497   0.5121003 ]",0.0,20.0,34.016224299208005,False
8,adversary_0,cooperative,4.0,"[ 0.39443982  0.74497294  0.6005041   0.66115886 -1.2698995  -0.7504642
 -0.83306766  0.10701811 -0.3098045  -0.08682603 -1.7883285   0.209096
  0.56781435  0.18016854 -0.4973497   0.5121003 ]","[-0.9831045   0.18304504  0.29069957  0.57433283 -0.96009505 -0.6636382
 -0.5232631   0.19384414  0.3098045   0.08682603 -1.4785241   0.295922
  0.8776189   0.26699457 -0.4973497   0.5121003 ]",0.0,20.0,34.016224299208005,False
8,adversary_1,cooperative,1.0,"[-0.9831045   0.18304504  0.29069957  0.57433283 -0.96009505 -0.6636382
 -0.5232631   0.19384414  0.3098045   0.08682603 -1.4785241   0.295922
  0.8776189   0.26699457 -0.4973497   0.5121003 ]","[-0.259552    0.2024746  -1.1878245   0.8702549   0.51842904 -0.95956016
  0.95526093 -0.10207789  1.7883285  -0.209096    1.4785241  -0.295922
  2.356143   -0.02892746 -0.4973497   0.5121003 ]",0.0,20.0,34.016224299208005,False
8,adversary_2,cooperative,4.0,"[-0.259552    0.2024746  -1.1878245   0.8702549   0.51842904 -0.95956016
  0.95526093 -0.10207789  1.7883285  -0.209096    1.4785241  -0.295922
  2.356143   -0.02892746 -0.4973497   0.5121003 ]","[-0.4973497   0.5121003   1.1683185   0.8413274  -1.837714   -0.9306327
 -1.400882   -0.07315043 -0.56781435 -0.18016854 -0.8776189  -0.26699457
 -2.356143    0.02892746]",-1.4002305546235676,-27.384006255415567,32.61599374458443,False
8,agent_0,cooperative,1.0,"[-0.4973497   0.5121003   1.1683185   0.8413274  -1.837714   -0.9306327
 -1.400882   -0.07315043 -0.56781435 -0.18016854 -0.8776189  -0.26699457
 -2.356143    0.02892746]","[ 0.29582986  0.8587297   0.63994807  0.73565614 -1.3093435  -0.8249615
 -0.8725116   0.03252082 -0.44755894 -0.14301881 -1.8537278   0.15484616
  0.47863543  0.15688127 -0.7730123   0.3840752 ]",0.0,20.0,32.61599374458443,False
