Episode,Agent,Mode,Action,Observation,Next Observation,Reward,Total Reward,Cooperative Reward,Done
5,agent_0,cooperative,3,"[ 1.3000000e+00  2.7540255e-27  2.0874486e+00  5.7212859e-01
 -2.7568440e+00 -6.6143394e-01 -2.3200121e+00  1.9604836e-01
 -2.0031230e+00  1.2435259e-02 -1.3702528e+00 -1.7739256e-01
 -3.4201758e+00 -4.0176868e-01]","[-0.01969419  0.99980605  0.08156866  0.68452585 -0.7509641  -0.7738312
 -0.3141322   0.08365112  0.6356272  -0.2897898  -1.5139323  -0.5056485
  2.13588    -0.11239725  0.975      -0.4       ]",0.0,-37.15646012156182,-37.15646012156182,False
5,adversary_0,cooperative,4,"[-0.01969419  0.99980605  0.08156866  0.68452585 -0.7509641  -0.7738312
 -0.3141322   0.08365112  0.6356272  -0.2897898  -1.5139323  -0.5056485
  2.13588    -0.11239725  0.975      -0.4       ]","[-1.3302193e-28 -2.7595730e-27  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.3562721e-01  2.8978980e-01 -2.1495595e+00 -2.1585867e-01
  1.5002528e+00  1.7739256e-01  9.7500002e-01 -4.0000001e-01]",0.0,0.0,-37.15646012156182,False
5,adversary_1,cooperative,0,"[-1.3302193e-28 -2.7595730e-27  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.3562721e-01  2.8978980e-01 -2.1495595e+00 -2.1585867e-01
  1.5002528e+00  1.7739256e-01  9.7500002e-01 -4.0000001e-01]","[-0.9981448   0.0608843  -1.4323636   0.17887738  0.7629682  -0.2681827
  1.1998001   0.5892996   1.5139323   0.5056485   2.1495595   0.21585867
  3.6498122   0.3932512   0.975      -0.4       ]",0.0,0.0,-37.15646012156182,False
5,adversary_2,cooperative,1,"[-0.9981448   0.0608843  -1.4323636   0.17887738  0.7629682  -0.2681827
  1.1998001   0.5892996   1.5139323   0.5056485   2.1495595   0.21585867
  3.6498122   0.3932512   0.975      -0.4       ]","[ 0.975      -0.4         2.2174487   0.5721286  -2.8868442  -0.66143394
 -2.4500122   0.19604836 -2.13588     0.11239725 -1.5002528  -0.17739256
 -3.6498122  -0.3932512 ]",-10.0,0.0,-37.15646012156182,False
5,agent_0,cooperative,2,"[ 0.975      -0.4         2.2174487   0.5721286  -2.8868442  -0.66143394
 -2.4500122   0.19604836 -2.13588     0.11239725 -1.5002528  -0.17739256
 -3.6498122  -0.3932512 ]","[-0.01406784  0.99990106  0.07959924  0.78450644 -0.7489947  -0.8738118
 -0.3121628  -0.01632948  0.6375966  -0.38977042 -1.6117774  -0.59954065
  2.2353494  -0.25237784  1.13125    -0.3       ]",0.0,-47.15646012156182,-47.15646012156182,False
5,adversary_0,cooperative,4,"[-0.01406784  0.99990106  0.07959924  0.78450644 -0.7489947  -0.8738118
 -0.3121628  -0.01632948  0.6375966  -0.38977042 -1.6117774  -0.59954065
  2.2353494  -0.25237784  1.13125    -0.3       ]","[-9.9766451e-29 -2.0696798e-27  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.3759661e-01  3.8977042e-01 -2.2493739e+00 -2.0977023e-01
  1.5977528e+00  1.3739255e-01  1.1312500e+00 -3.0000001e-01]",0.0,0.0,-47.15646012156182,False
5,adversary_1,cooperative,0,"[-9.9766451e-29 -2.0696798e-27  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.3759661e-01  3.8977042e-01 -2.2493739e+00 -2.0977023e-01
  1.5977528e+00  1.3739255e-01  1.1312500e+00 -3.0000001e-01]","[-0.9990532   0.04350526 -1.5321782   0.18496582  0.86278266 -0.27427113
  1.2996145   0.5832112   1.6117774   0.59954065  2.249374    0.20977023
  3.8471267   0.34716278  1.13125    -0.3       ]",0.0,0.0,-47.15646012156182,False
5,adversary_2,cooperative,1,"[-0.9990532   0.04350526 -1.5321782   0.18496582  0.86278266 -0.27427113
  1.2996145   0.5832112   1.6117774   0.59954065  2.249374    0.20977023
  3.8471267   0.34716278  1.13125    -0.3       ]","[ 1.13125    -0.3         2.3149486   0.53212863 -2.984344   -0.6214339
 -2.5475123   0.23604837 -2.2353494   0.25237784 -1.5977528  -0.13739255
 -3.8471267  -0.34716278]",-10.0,0.0,-47.15646012156182,False
5,agent_0,cooperative,2,"[ 1.13125    -0.3         2.3149486   0.53212863 -2.984344   -0.6214339
 -2.5475123   0.23604837 -2.2353494   0.25237784 -1.5977528  -0.13739255
 -3.8471267  -0.34716278]","[-0.01004866  0.9999495   0.07819245  0.88449657 -0.7475879  -0.97380185
 -0.310756   -0.11631959  0.6390034  -0.48976052 -1.7102759  -0.69518024
  2.3498812  -0.38236797  1.2484375  -0.225     ]",0.0,-57.15646012156182,-57.15646012156182,False
5,adversary_0,cooperative,4,"[-0.01004866  0.9999495   0.07819245  0.88449657 -0.7475879  -0.97380185
 -0.310756   -0.11631959  0.6390034  -0.48976052 -1.7102759  -0.69518024
  2.3498812  -0.38236797  1.2484375  -0.225     ]","[-7.4824840e-29 -1.5522599e-27  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.3900340e-01  4.8976052e-01 -2.3492794e+00 -2.0541972e-01
  1.7108778e+00  1.0739255e-01  1.2484375e+00 -2.2499999e-01]",0.0,0.0,-57.15646012156182,False
5,adversary_1,cooperative,0,"[-7.4824840e-29 -1.5522599e-27  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.3900340e-01  4.8976052e-01 -2.3492794e+00 -2.0541972e-01
  1.7108778e+00  1.0739255e-01  1.2484375e+00 -2.2499999e-01]","[-0.99951684  0.03108119 -1.6320834   0.18931635  0.962688   -0.27862164
  1.3995199   0.57886064  1.7102759   0.69518024  2.3492794   0.20541972
  4.0601573   0.31281227  1.2484375  -0.225     ]",0.0,0.0,-57.15646012156182,False
5,adversary_2,cooperative,1,"[-0.99951684  0.03108119 -1.6320834   0.18931635  0.962688   -0.27862164
  1.3995199   0.57886064  1.7102759   0.69518024  2.3492794   0.20541972
  4.0601573   0.31281227  1.2484375  -0.225     ]","[ 1.2484375  -0.225       2.4280736   0.5021286  -3.097469   -0.59143394
 -2.6606371   0.26604837 -2.3498812   0.38236797 -1.7108778  -0.10739255
 -4.0601573  -0.31281227]",-10.0,0.0,-57.15646012156182,False
5,agent_0,cooperative,2,"[ 1.2484375  -0.225       2.4280736   0.5021286  -3.097469   -0.59143394
 -2.6606371   0.26604837 -2.3498812   0.38236797 -1.7108778  -0.10739255
 -4.0601573  -0.31281227]","[-0.00717769  0.99997425  0.07718759  0.9844915  -0.74658304 -1.0737969
 -0.30975115 -0.21631454  0.6400083  -0.5897555  -1.8092227  -0.79206705
  2.4757297  -0.5048629   1.2897573  -0.16286908]",0.0,-67.15646012156182,-67.15646012156182,False
5,adversary_0,cooperative,4,"[-0.00717769  0.99997425  0.07718759  0.9844915  -0.74658304 -1.0737969
 -0.30975115 -0.21631454  0.6400083  -0.5897555  -1.8092227  -0.79206705
  2.4757297  -0.5048629   1.2897573  -0.16286908]","[-5.6118625e-29 -1.1641949e-27  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.4000827e-01  5.8975548e-01 -2.4492309e+00 -2.0231159e-01
  1.8357216e+00  8.4892556e-02  1.2897573e+00 -1.6286908e-01]",0.0,0.0,-67.15646012156182,False
5,adversary_1,cooperative,0,"[-5.6118625e-29 -1.1641949e-27  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.4000827e-01  5.8975548e-01 -2.4492309e+00 -2.0231159e-01
  1.8357216e+00  8.4892556e-02  1.2897573e+00 -1.6286908e-01]","[-0.9997535   0.02220304 -1.7320352   0.19242446  1.0626397  -0.2817298
  1.4994715   0.5757525   1.8092227   0.79206705  2.449231    0.20231159
  4.2849526   0.28720415  1.2897573  -0.16286908]",0.0,0.0,-67.15646012156182,False
5,adversary_2,cooperative,1,"[-0.9997535   0.02220304 -1.7320352   0.19242446  1.0626397  -0.2817298
  1.4994715   0.5757525   1.8092227   0.79206705  2.449231    0.20231159
  4.2849526   0.28720415  1.2897573  -0.16286908]","[ 1.2897573  -0.16286908  2.5529175   0.47962862 -3.222313   -0.5689339
 -2.785481    0.28854838 -2.4757297   0.5048629  -1.8357216  -0.08489256
 -4.2849526  -0.28720415]",-10.0,0.0,-67.15646012156182,False
5,agent_0,cooperative,2,"[ 1.2897573  -0.16286908  2.5529175   0.47962862 -3.222313   -0.5689339
 -2.785481    0.28854838 -2.4757297   0.5048629  -1.8357216  -0.08489256
 -4.2849526  -0.28720415]","[-0.00512695  0.9999868   0.07646982  1.084489   -0.7458653  -1.1737943
 -0.30903336 -0.31631196  0.64072603 -0.6897529  -1.9084803  -0.8898442
  2.6054232  -0.6211472   1.2948432  -0.11567715]",0.0,-77.15646012156182,-77.15646012156182,False
5,adversary_0,cooperative,4,"[-0.00512695  0.9999868   0.07646982  1.084489   -0.7458653  -1.1737943
 -0.30903336 -0.31631196  0.64072603 -0.6897529  -1.9084803  -0.8898442
  2.6054232  -0.6211472   1.2948432  -0.11567715]","[-4.2088972e-29 -8.7314615e-28  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.4072603e-01  6.8975288e-01 -2.5492063e+00 -2.0009129e-01
  1.9646972e+00  6.8605646e-02  1.2948432e+00 -1.1567715e-01]",0.0,0.0,-77.15646012156182,False
5,adversary_1,cooperative,0,"[-4.2088972e-29 -8.7314615e-28  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.4072603e-01  6.8975288e-01 -2.5492063e+00 -2.0009129e-01
  1.9646972e+00  6.8605646e-02  1.2948432e+00 -1.1567715e-01]","[-0.99987423  0.01586011 -1.8320105   0.19464476  1.1626151  -0.2839501
  1.5994469   0.5735322   1.9084803   0.8898442   2.5492063   0.20009129
  4.5139036   0.26869693  1.2948432  -0.11567715]",0.0,0.0,-77.15646012156182,False
5,adversary_2,cooperative,1,"[-0.99987423  0.01586011 -1.8320105   0.19464476  1.1626151  -0.2839501
  1.5994469   0.5735322   1.9084803   0.8898442   2.5492063   0.20009129
  4.5139036   0.26869693  1.2948432  -0.11567715]","[ 1.2948432  -0.11567715  2.681893    0.4633417  -3.3512886  -0.552647
 -2.9144566   0.3048353  -2.6054232   0.6211472  -1.9646972  -0.06860565
 -4.5139036  -0.26869693]",-10.0,0.0,-77.15646012156182,False
5,agent_0,cooperative,2,"[ 1.2948432  -0.11567715  2.681893    0.4633417  -3.3512886  -0.552647
 -2.9144566   0.3048353  -2.6054232   0.6211472  -1.9646972  -0.06860565
 -4.5139036  -0.26869693]","[-0.00366211  0.99999326  0.07595713  1.1844876  -0.74535257 -1.273793
 -0.30852067 -0.41631064  0.6412387  -0.7897516  -2.007955   -0.9882569
  2.7354202  -0.73271364  1.2974054  -0.08209281]",0.0,-87.15646012156182,-87.15646012156182,False
5,adversary_0,cooperative,4,"[-0.00366211  0.99999326  0.07595713  1.1844876  -0.74535257 -1.273793
 -0.30852067 -0.41631064  0.6412387  -0.7897516  -2.007955   -0.9882569
  2.7354202  -0.73271364  1.2974054  -0.08209281]","[-3.1566729e-29 -6.5485961e-28  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.4123869e-01  7.8975159e-01 -2.6491938e+00 -1.9850528e-01
  2.0941815e+00  5.7037931e-02  1.2974054e+00 -8.2092814e-02]",0.0,0.0,-87.15646012156182,False
5,adversary_1,cooperative,0,"[-3.1566729e-29 -6.5485961e-28  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -6.4123869e-01  7.8975159e-01 -2.6491938e+00 -1.9850528e-01
  2.0941815e+00  5.7037931e-02  1.2974054e+00 -8.2092814e-02]","[-0.9999358   0.01132894 -1.9319979   0.19623078  1.2626024  -0.28553608
  1.6994344   0.5719462   2.007955    0.9882569   2.6491938   0.19850528
  4.7433753   0.2555432   1.2974054  -0.08209281]",0.0,0.0,-87.15646012156182,False
5,adversary_2,cooperative,1,"[-0.9999358   0.01132894 -1.9319979   0.19623078  1.2626024  -0.28553608
  1.6994344   0.5719462   2.007955    0.9882569   2.6491938   0.19850528
  4.7433753   0.2555432   1.2974054  -0.08209281]","[ 1.2974054  -0.08209281  2.8113775   0.451774   -3.480773   -0.5410793
 -3.043941    0.316403   -2.7354202   0.73271364 -2.0941815  -0.05703793
 -4.7433753  -0.2555432 ]",-10.0,0.0,-87.15646012156182,False
5,agent_0,cooperative,2,"[ 1.2974054  -0.08209281  2.8113775   0.451774   -3.480773   -0.5410793
 -3.043941    0.316403   -2.7354202   0.73271364 -2.0941815  -0.05703793
 -4.7433753  -0.2555432 ]","[-2.6157994e-03  9.9999660e-01  7.5590909e-02  1.2844870e+00
 -7.4498636e-01 -1.3737923e+00 -3.0815446e-01 -5.1630998e-01
  6.4160490e-01 -8.8975090e-01 -2.1075823e+00 -1.0871233e+00
  2.8655272e+00 -8.4092224e-01  1.2986950e+00 -5.8235250e-02]",0.0,-97.15646012156182,-97.15646012156182,True
6,adversary_0,cooperative,0,"[ 0.          0.          0.5479121  -0.12224312 -1.2173076   0.03293781
 -0.7804757   0.8904201   0.16928375  0.51697916 -1.3595574   1.0734879
 -0.02563269  0.69437176  0.          0.        ]","[ 0.          0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.          0.        ]",0.0,0.0,0.0,False
6,adversary_1,cooperative,0,"[ 0.          0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.          0.        ]","[ 0.          0.         -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.          0.        ]",0.0,0.0,0.0,False
6,adversary_2,cooperative,3,"[ 0.          0.         -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.          0.        ]","[ 0.          0.          0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]",0.0,0.0,0.0,False
6,agent_0,cooperative,2,"[ 0.          0.          0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]","[-0.         -0.          0.5479121  -0.12224312 -1.2173076   0.03293781
 -0.7804757   0.8904201   0.16928375  0.51697916 -1.3595574   1.0734879
 -0.02563269  0.69437176  0.4         0.        ]",0.0,0.0,0.0,False
6,adversary_0,cooperative,3,"[-0.         -0.          0.5479121  -0.12224312 -1.2173076   0.03293781
 -0.7804757   0.8904201   0.16928375  0.51697916 -1.3595574   1.0734879
 -0.02563269  0.69437176  0.4         0.        ]","[ 0.         -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.4         0.        ]",0.0,0.0,0.0,False
6,adversary_1,cooperative,0,"[ 0.         -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.55650866
 -0.19491644  0.17739256  0.4         0.        ]","[-0.         -0.3        -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.4         0.        ]",0.0,0.0,0.0,False
6,adversary_2,cooperative,3,"[-0.         -0.3        -0.8116453   0.9512447   0.14224984 -1.04055
  0.5790818  -0.18306772  1.3595574  -1.0734879   1.5288411  -0.55650866
  1.3339247  -0.3791161   0.4         0.        ]","[ 0.4         0.          0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]",0.0,0.0,0.0,False
6,agent_0,cooperative,2,"[ 0.4         0.          0.5222794   0.5721286  -1.1916748  -0.66143394
 -0.75484294  0.19604836  0.02563269 -0.69437176  0.19491644 -0.17739256
 -1.3339247   0.3791161 ]","[-0.         -0.3         0.5479121  -0.12224312 -1.2173076   0.03293781
 -0.7804757   0.8904201   0.16928375  0.51697916 -1.3595574   1.0434878
  0.01436731  0.69437176  0.7         0.        ]",0.0,0.0,0.0,False
6,adversary_0,cooperative,0,"[-0.         -0.3         0.5479121  -0.12224312 -1.2173076   0.03293781
 -0.7804757   0.8904201   0.16928375  0.51697916 -1.3595574   1.0434878
  0.01436731  0.69437176  0.7         0.        ]","[ 0.         -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.5265086
 -0.15491644  0.17739256  0.7         0.        ]",0.0,0.0,0.0,False
6,adversary_1,cooperative,0,"[ 0.         -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.51697916 -1.5288411   0.5265086
 -0.15491644  0.17739256  0.7         0.        ]","[-0.         -0.525      -0.8116453   0.9212447   0.14224984 -1.01055
  0.5790818  -0.15306772  1.3595574  -1.0434878   1.5288411  -0.5265086
  1.3739247  -0.3491161   0.7         0.        ]",0.0,0.0,0.0,False
6,adversary_2,cooperative,3,"[-0.         -0.525      -0.8116453   0.9212447   0.14224984 -1.01055
  0.5790818  -0.15306772  1.3595574  -1.0434878   1.5288411  -0.5265086
  1.3739247  -0.3491161   0.7         0.        ]","[ 0.7         0.          0.5622794   0.5721286  -1.2316749  -0.66143394
 -0.79484296  0.19604836 -0.01436731 -0.69437176  0.15491644 -0.17739256
 -1.3739247   0.3491161 ]",0.0,0.0,0.0,False
6,agent_0,cooperative,2,"[ 0.7         0.          0.5622794   0.5721286  -1.2316749  -0.66143394
 -0.79484296  0.19604836 -0.01436731 -0.69437176  0.15491644 -0.17739256
 -1.3739247   0.3491161 ]","[-0.         -0.225       0.5479121  -0.15224312 -1.2173076   0.06293781
 -0.7804757   0.9204201   0.16928375  0.5469792  -1.3595574   1.0209879
  0.08436731  0.72437173  0.925       0.        ]",0.0,0.0,0.0,False
6,adversary_0,cooperative,1,"[-0.         -0.225       0.5479121  -0.15224312 -1.2173076   0.06293781
 -0.7804757   0.9204201   0.16928375  0.5469792  -1.3595574   1.0209879
  0.08436731  0.72437173  0.925       0.        ]","[ 0.         -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.5469792  -1.5288411   0.47400865
 -0.08491644  0.17739256  0.925       0.        ]",0.0,0.0,0.0,False
6,adversary_1,cooperative,0,"[ 0.         -0.          0.71719587  0.39473605 -1.3865913  -0.48404136
 -0.9497594   0.37344092 -0.16928375 -0.5469792  -1.5288411   0.47400865
 -0.08491644  0.17739256  0.925       0.        ]","[-0.         -0.69375    -0.8116453   0.86874473  0.14224984 -0.95805
  0.5790818  -0.10056772  1.3595574  -1.0209879   1.5288411  -0.47400865
  1.4439247  -0.2966161   0.925       0.        ]",0.0,0.0,0.0,False
6,adversary_2,cooperative,3,"[-0.         -0.69375    -0.8116453   0.86874473  0.14224984 -0.95805
  0.5790818  -0.10056772  1.3595574  -1.0209879   1.5288411  -0.47400865
  1.4439247  -0.2966161   0.925       0.        ]","[ 0.925       0.          0.6322794   0.5721286  -1.3016748  -0.66143394
 -0.86484295  0.19604836 -0.08436731 -0.72437173  0.08491644 -0.17739256
 -1.4439247   0.2966161 ]",0.0,0.0,0.0,False
6,agent_0,cooperative,1,"[ 0.925       0.          0.6322794   0.5721286  -1.3016748  -0.66143394
 -0.86484295  0.19604836 -0.08436731 -0.72437173  0.08491644 -0.17739256
 -1.4439247   0.2966161 ]","[-3.0000001e-01 -1.6875000e-01  5.4791212e-01 -1.7474312e-01
 -1.2173076e+00  8.5437812e-02 -7.8047568e-01  9.4292009e-01
  1.6928375e-01  5.6947917e-01 -1.3595574e+00  9.7411281e-01
  1.7686731e-01  7.4687171e-01  2.9374999e-01  6.7530598e-34]",0.0,0.0,0.0,False
6,adversary_0,cooperative,1,"[-3.0000001e-01 -1.6875000e-01  5.4791212e-01 -1.7474312e-01
 -1.2173076e+00  8.5437812e-02 -7.8047568e-01  9.4292009e-01
  1.6928375e-01  5.6947917e-01 -1.3595574e+00  9.7411281e-01
  1.7686731e-01  7.4687171e-01  2.9374999e-01  6.7530598e-34]","[ 3.2326372e-34 -6.7530598e-34  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -1.6928375e-01 -5.6947917e-01 -1.5288411e+00  4.0463364e-01
  7.5835641e-03  1.7739256e-01  2.9374999e-01  6.7530598e-34]",0.0,0.0,0.0,False
6,adversary_1,cooperative,0,"[ 3.2326372e-34 -6.7530598e-34  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -1.6928375e-01 -5.6947917e-01 -1.5288411e+00  4.0463364e-01
  7.5835641e-03  1.7739256e-01  2.9374999e-01  6.7530598e-34]","[-0.0000000e+00 -8.2031250e-01 -8.1164533e-01  7.9936969e-01
  1.4224984e-01 -8.8867503e-01  5.7908177e-01 -3.1192724e-02
  1.3595574e+00 -9.7411281e-01  1.5288411e+00 -4.0463364e-01
  1.5364248e+00 -2.2724110e-01  2.9374999e-01  6.7530598e-34]",0.0,0.0,0.0,False
6,adversary_2,cooperative,3,"[-0.0000000e+00 -8.2031250e-01 -8.1164533e-01  7.9936969e-01
  1.4224984e-01 -8.8867503e-01  5.7908177e-01 -3.1192724e-02
  1.3595574e+00 -9.7411281e-01  1.5288411e+00 -4.0463364e-01
  1.5364248e+00 -2.2724110e-01  2.9374999e-01  6.7530598e-34]","[ 2.9374999e-01  6.7530598e-34  7.2477943e-01  5.7212859e-01
 -1.3941748e+00 -6.6143394e-01 -9.5734298e-01  1.9604836e-01
 -1.7686731e-01 -7.4687171e-01 -7.5835641e-03 -1.7739256e-01
 -1.5364248e+00  2.2724110e-01]",0.0,0.0,0.0,False
6,agent_0,cooperative,2,"[ 2.9374999e-01  6.7530598e-34  7.2477943e-01  5.7212859e-01
 -1.3941748e+00 -6.6143394e-01 -9.5734298e-01  1.9604836e-01
 -1.7686731e-01 -7.4687171e-01 -7.5835641e-03 -1.7739256e-01
 -1.5364248e+00  2.2724110e-01]","[-5.2499998e-01 -1.2656251e-01  5.1791209e-01 -1.9161811e-01
 -1.1873076e+00  1.0231281e-01 -7.5047565e-01  9.5979512e-01
  1.9928375e-01  5.8635420e-01 -1.3295574e+00  9.0895659e-01
  2.3624231e-01  7.6374674e-01  6.2031251e-01  1.4977536e-25]",0.0,0.0,0.0,False
6,adversary_0,cooperative,1,"[-5.2499998e-01 -1.2656251e-01  5.1791209e-01 -1.9161811e-01
 -1.1873076e+00  1.0231281e-01 -7.5047565e-01  9.5979512e-01
  1.9928375e-01  5.8635420e-01 -1.3295574e+00  9.0895659e-01
  2.3624231e-01  7.6374674e-01  6.2031251e-01  1.4977536e-25]","[-6.4029236e-27 -1.4977536e-25  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -1.9928375e-01 -5.8635420e-01 -1.5288411e+00  3.2260239e-01
  3.6958564e-02  1.7739256e-01  6.2031251e-01  1.4977536e-25]",0.0,0.0,0.0,False
6,adversary_1,cooperative,0,"[-6.4029236e-27 -1.4977536e-25  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -1.9928375e-01 -5.8635420e-01 -1.5288411e+00  3.2260239e-01
  3.6958564e-02  1.7739256e-01  6.2031251e-01  1.4977536e-25]","[-0.0000000e+00 -9.1523439e-01 -8.1164533e-01  7.1733844e-01
  1.4224984e-01 -8.0664378e-01  5.7908177e-01  5.0838526e-02
  1.3295574e+00 -9.0895659e-01  1.5288411e+00 -3.2260239e-01
  1.5657997e+00 -1.4520985e-01  6.2031251e-01  1.4977536e-25]",0.0,0.0,0.0,False
6,adversary_2,cooperative,3,"[-0.0000000e+00 -9.1523439e-01 -8.1164533e-01  7.1733844e-01
  1.4224984e-01 -8.0664378e-01  5.7908177e-01  5.0838526e-02
  1.3295574e+00 -9.0895659e-01  1.5288411e+00 -3.2260239e-01
  1.5657997e+00 -1.4520985e-01  6.2031251e-01  1.4977536e-25]","[ 6.2031251e-01  1.4977536e-25  7.5415438e-01  5.7212859e-01
 -1.4235499e+00 -6.6143394e-01 -9.8671794e-01  1.9604836e-01
 -2.3624231e-01 -7.6374674e-01 -3.6958564e-02 -1.7739256e-01
 -1.5657997e+00  1.4520985e-01]",0.0,0.0,0.0,False
6,agent_0,cooperative,2,"[ 6.2031251e-01  1.4977536e-25  7.5415438e-01  5.7212859e-01
 -1.4235499e+00 -6.6143394e-01 -9.8671794e-01  1.9604836e-01
 -2.3624231e-01 -7.6374674e-01 -3.6958564e-02 -1.7739256e-01
 -1.5657997e+00  1.4520985e-01]","[-6.9375002e-01 -9.4921872e-02  4.6541211e-01 -2.0427437e-01
 -1.1348076e+00  1.1496906e-01 -6.9797564e-01  9.7245133e-01
  2.5178373e-01  5.9901041e-01 -1.2770574e+00  8.3008939e-01
  3.5077354e-01  7.7640301e-01  8.6523438e-01  1.1615702e-25]",0.0,0.0,0.0,False
6,adversary_0,cooperative,1,"[-6.9375002e-01 -9.4921872e-02  4.6541211e-01 -2.0427437e-01
 -1.1348076e+00  1.1496906e-01 -6.9797564e-01  9.7245133e-01
  2.5178373e-01  5.9901041e-01 -1.2770574e+00  8.3008939e-01
  3.5077354e-01  7.7640301e-01  8.6523438e-01  1.1615702e-25]","[-5.5992111e-27 -1.1615702e-25  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -2.5178373e-01 -5.9901041e-01 -1.5288411e+00  2.3107895e-01
  9.8989815e-02  1.7739256e-01  8.6523438e-01  1.1615702e-25]",0.0,0.0,0.0,False
6,adversary_1,cooperative,0,"[-5.5992111e-27 -1.1615702e-25  7.1719587e-01  3.9473605e-01
 -1.3865913e+00 -4.8404136e-01 -9.4975942e-01  3.7344092e-01
 -2.5178373e-01 -5.9901041e-01 -1.5288411e+00  2.3107895e-01
  9.8989815e-02  1.7739256e-01  8.6523438e-01  1.1615702e-25]","[-0.0000000e+00 -9.8642576e-01 -8.1164533e-01  6.2581503e-01
  1.4224984e-01 -7.1512032e-01  5.7908177e-01  1.4236197e-01
  1.2770574e+00 -8.3008939e-01  1.5288411e+00 -2.3107895e-01
  1.6278310e+00 -5.3686406e-02  8.6523438e-01  1.1615702e-25]",0.0,0.0,0.0,False
